"sku","title","image","url","platform","connect","price","query"
"DCBR0O-A900J944W","Readmoo 讀墨 7 吋 mooInk Nana 彩色電子書閲讀器","https://cs.ecimg.tw/items/DCBR0OA900J944W/000001_1757916335.png","https://24h.pchome.com.tw/prod/DCBR0O-A900J944W","pchome",,"9299.00","reader"
"DCBR0O-A900J9455","Readmoo 讀墨 mooInk Nana 7吋彩色電子書閲讀器-迷月白(磁吸套組)","https://cs.ecimg.tw/items/DCBR0OA900J9455/000001_1757916125.jpg","https://24h.pchome.com.tw/prod/DCBR0O-A900J9455","pchome",,"10499.00","reader"
"DCBR0O-A900J93WK","Readmoo 讀墨 7吋 mooInk Nana 彩色電子書閲讀器(玩轉Nana套組)","https://cs.ecimg.tw/items/DCBR0OA900J93WK/000001_1757909554.png","https://24h.pchome.com.tw/prod/DCBR0O-A900J93WK","pchome",,"10499.00","reader"
"DPAE9I-A900IDDKZ","Xiaomi 小米 官方旗艦館 智慧投影機 L1(1080p HD/4K/120吋/200流明)","https://cs.ecimg.tw/items/DPAE9IA900IDDKZ/000001_1739945494.png","https://24h.pchome.com.tw/prod/DPAE9I-A900IDDKZ","pchome",,"4999.00","projector"
"DPAE0D-A900J7RM3","BenQ 明基 TK705i 4K 3000 流明 智慧調光投影機 低延遲三坪機(專用腳座組)","https://cs.ecimg.tw/items/DPAE0DA900J7RM3/000001_1757413401.jpg","https://24h.pchome.com.tw/prod/DPAE0D-A900J7RM3","pchome",,"37900.00","projector"
"DPAE9C-A900GK6RS","BenQ 明基 1080P LED AndroidTV智慧行動投影機GV31(300 ANSI)","https://cs.ecimg.tw/items/DPAE9CA900GK6RS/000001_1753065823.jpg","https://24h.pchome.com.tw/prod/DPAE9C-A900GK6RS","pchome",,"13900.00","projector"
"DPAE9I-A900IHX27","JMGO 堅果投影 N1S Infinity 4K目氪三色雷射投影機(目氪技術/4K UHD高畫質/2450 ISO流明/自動對焦校正)","https://cs.ecimg.tw/items/DPAE9IA900IHX27/000001_1753065879.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900IHX27","pchome",,"39800.00","projector"
"DPAE9I-A900IDE1U","Xiaomi 小米 官方旗艦館 智慧投影機 L1 Pro(1080p HD/4K/120吋/400流明)","https://cs.ecimg.tw/items/DPAE9IA900IDE1U/000001_1747016392.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900IDE1U","pchome",,"7499.00","projector"
"DPAE0R-A900HTD5U","ACER 宏碁 AOPEN QF18s智慧投影機 (13,000 LED流明高亮度 / 快速校正 / 120吋)","https://cs.ecimg.tw/items/DPAE0RA900HTD5U/000001_1758507513.jpg","https://24h.pchome.com.tw/prod/DPAE0R-A900HTD5U","pchome",,"8999.00","projector"
"DPAE8C-1900IIQ3L","LG 樂金 CineBeam Q 小銀河 雷射4K微型投影機+專屬支架","https://cs.ecimg.tw/items/DPAE8C1900IIQ3L/000001_1757322260.jpg","https://24h.pchome.com.tw/prod/DPAE8C-1900IIQ3L","pchome",,"30900.00","projector"
"DPAE0Q-A900IHVXG","ViewSonic 優派 1080p 可攜式 Google TV 投影機 M1 Max(500 LED 流明)","https://cs.ecimg.tw/items/DPAE0QA900IHVXG/000001_1753065793.jpg","https://24h.pchome.com.tw/prod/DPAE0Q-A900IHVXG","pchome",,"13900.00","projector"
"DPAE0D-A900HSTIM","BenQ 明基 1080P Google TV 雷射智慧微型投影機 GV50","https://cs.ecimg.tw/items/DPAE0DA900HSTIM/000001_1754880610.jpg","https://24h.pchome.com.tw/prod/DPAE0D-A900HSTIM","pchome",,"22900.00","projector"
"DPAE0S-A900HFFI3","Samsung 三星 微型智慧投影機 The Freestyle SP-LFF3CLAXXZW","https://cs.ecimg.tw/items/DPAE0SA900HFFI3/000001_1756711109.jpg","https://24h.pchome.com.tw/prod/DPAE0S-A900HFFI3","pchome",,"23900.00","projector"
"DPAE72-A900GYVAS","GD · GV GV300無線微型高亮行動投影機-霧面灰(安卓版/3000流明/7500mAh大容量電池/藍芽飛鼠遙控器)","https://cs.ecimg.tw/items/DPAE72A900GYVAS/000001_1702229794.jpg","https://24h.pchome.com.tw/prod/DPAE72-A900GYVAS","pchome",,"6999.00","projector"
"DPAE6Z-1900J5DM0","OVO 1080P超短焦智慧投影機Neo無框電視(KS1 時尚白 娛樂/教學/商用)","https://cs.ecimg.tw/items/DPAE6Z1900J5DM0/000001_1758092659.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-1900J5DM0","pchome",,"18799.00","projector"
"DPAE0D-A900J5JMK","BenQ 明基 TK705i 4K 3000 流明 智慧調光投影機 低延遲三坪機","https://cs.ecimg.tw/items/DPAE0DA900J5JMK/000001_1757413527.jpg","https://24h.pchome.com.tw/prod/DPAE0D-A900J5JMK","pchome",,"36900.00","projector"
"DPAE9I-A900I1DH7","YABER 雅博 影廳級旗艦投影機 K2S(1200高流明/JBL揚聲器/自動對焦)","https://cs.ecimg.tw/items/DPAE9IA900I1DH7/000001_1753322728.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900I1DH7","pchome",,"15500.00","projector"
"DPAE7N-A900HTC31","Wanbo 萬播 智慧投影機TT (1080P、650ANSI流明、開機自動對焦、杜比音效)","https://cs.ecimg.tw/items/DPAE7NA900HTC31/000001_1756260497.jpg","https://24h.pchome.com.tw/prod/DPAE7N-A900HTC31","pchome",,"7490.00","projector"
"DMAA4D-A900IYR41","JMGO 堅果投影 N1S 4K 目氪三色雷射投影機(4K投影畫質/1100 ISO流明/三色目氪雷射/自動對焦校正)","https://cs.ecimg.tw/items/DMAA4DA900IYR41/000001_1753065673.jpg","https://24h.pchome.com.tw/prod/DMAA4D-A900IYR41","pchome",,"28800.00","projector"
"DPAE6Z-A900HVRKY","OVO Warpple 真1080P高透光行動輕劇院智慧投影機(LS7-PRO)","https://cs.ecimg.tw/items/DPAE6ZA900HVRKY/000001_1756370964.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900HVRKY","pchome",,"4999.00","projector"
"DPAE6Z-A900HI61X","OVO 蘋果 微型真無線行動智慧投影機 U1-B 酷勁黑(亮度增強 支援側投 內建喇叭 娛樂/露營/戶外)","https://cs.ecimg.tw/items/DPAE6ZA900HI61X/000001_1716455164.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900HI61X","pchome",,"6999.00","projector"
"DPAE9F-A900IAOY7","Wanbo 萬播 旋轉智慧投影機 T2 Ultra(120度可調角度/Android TV 11 /500ANSI流明/1080P)","https://cs.ecimg.tw/items/DPAE9FA900IAOY7/000001_1754300498.jpg","https://24h.pchome.com.tw/prod/DPAE9F-A900IAOY7","pchome",,"6880.00","projector"
"DPAE6Z-A900HS4Z3","OVO Warpple x BOXMAN 小方塊智慧投影機SP2-R","https://cs.ecimg.tw/items/DPAE6ZA900HS4Z3/000001_1743992485.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900HS4Z3","pchome",,"4999.00","projector"
"DPAE6K-A900IT9Z6","ETOE 翼拓 Starfish 沉浸式床邊影音饗宴投影機(房間、露營、投影機)","https://cs.ecimg.tw/items/DPAE6KA900IT9Z6/000001_1753077270.jpg","https://24h.pchome.com.tw/prod/DPAE6K-A900IT9Z6","pchome",,"5999.00","projector"
"DPAE0C-A900J0H8O","Optoma 奧圖碼 Photon Go 智慧型便攜超短焦投影機(1200HK流明)","https://cs.ecimg.tw/items/DPAE0CA900J0H8O/000001_1751858209.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900J0H8O","pchome",,"32900.00","projector"
"DPAE8C-A900I3I63","LG 樂金 CineBeam Q 小銀河 雷射4K微型投影機HU710PB","https://cs.ecimg.tw/items/DPAE8CA900I3I63/000001_1754383026.jpg","https://24h.pchome.com.tw/prod/DPAE8C-A900I3I63","pchome",,"28800.00","projector"
"DPAE9I-A900IIHPR","Formovie 峰米 Xming page1 微型投影機 附收納盒(GoogleTV/1080P/梯形校正/自動對焦)","https://cs.ecimg.tw/items/DPAE9IA900IIHPR/000001_1754880637.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900IIHPR","pchome",,"7499.00","projector"
"DPAE9I-A900I910P","ACER 宏碁 x AOPEN QF12 1080p 支援無線投影 微型投影機","https://cs.ecimg.tw/items/DPAE9IA900I910P/000001_1746684341.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900I910P","pchome",,"3999.00","projector"
"DMAA4D-A900I7KD3","JMGO 堅果投影 N1S目氪三色雷射投影機(目氪技術/一體式雲台設計/自動對焦校正)","https://cs.ecimg.tw/items/DMAA4DA900I7KD3/000001_1735192469.jpg","https://24h.pchome.com.tw/prod/DMAA4D-A900I7KD3","pchome",,"21800.00","projector"
"DPAE9F-A900J5AUZ","Wanbo 萬播 VALI 1 旋轉雲台投影機 (900ANSI流明/Android TV/12W喇叭)","https://cs.ecimg.tw/items/DPAE9FA900J5AUZ/000001_1755512501.jpg","https://24h.pchome.com.tw/prod/DPAE9F-A900J5AUZ","pchome",,"10980.00","projector"
"DPAE6Z-A900I7HSJ","OVO Warpple 高透光輕劇院 FHD智慧投影機 星光白 LS7","https://cs.ecimg.tw/items/DPAE6ZA900I7HSJ/000001_1735119495.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900I7HSJ","pchome",,"4399.00","projector"
"DPAE6K-A900IT9XY","ETOE 翼拓 Starfish Plus 升級版沉浸式床邊影音饗宴投影機","https://cs.ecimg.tw/items/DPAE6KA900IT9XY/000001_1756861990.jpg","https://24h.pchome.com.tw/prod/DPAE6K-A900IT9XY","pchome",,"7230.00","projector"
"DPAE9F-A900HIP41","Wanbo 萬播 X2 Max 智慧微型投影機 白 (戶外/露營/家用/1080P/450ANSI流明)","https://cs.ecimg.tw/items/DPAE9FA900HIP41/000001_1716969841.jpg","https://24h.pchome.com.tw/prod/DPAE9F-A900HIP41","pchome",,"4390.00","projector"
"DPAE0Q-A900HQ6HC","ViewSonic 優派 PX704HD 超低延遲3D投影機(FHD/4000 ANSI流明)","https://cs.ecimg.tw/items/DPAE0QA900HQ6HC/000001_1741977322.jpg","https://24h.pchome.com.tw/prod/DPAE0Q-A900HQ6HC","pchome",,"16599.00","projector"
"DPAE9H-A900GQ80H","BenQ 明基 1080P LED AndroidTV智慧高亮行動微型投影機GP100(1000 ANSI)","https://cs.ecimg.tw/items/DPAE9HA900GQ80H/000001_1753065851.jpg","https://24h.pchome.com.tw/prod/DPAE9H-A900GQ80H","pchome",,"22900.00","projector"
"DPAE0D-A900B5UCB","BenQ 明基 4000流明 SVGA高亮度會議室投影機 MS560","https://cs.ecimg.tw/items/DPAE0DA900B5UCB/000001_1614222577.jpg","https://24h.pchome.com.tw/prod/DPAE0D-A900B5UCB","pchome",,"12500.00","projector"
"DPAE0C-A900C7QWR","Optoma 奧圖碼 XGA 多功能投影機 X400LVE","https://cs.ecimg.tw/items/DPAE0CA900C7QWR/000001_1751684789.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900C7QWR","pchome",,"13900.00","projector"
"DPAE6Z-A900I8NMN","OVO 小蘋果智慧投影機 旗艦版(U1-S 內建喇叭 娛樂/露營/戶外)","https://cs.ecimg.tw/items/DPAE6ZA900I8NMN/000001_1752743012.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900I8NMN","pchome",,"9999.00","projector"
"DPAE6Z-A900HG1N0","OVO 1080P超短焦智慧投影機 NEO無框電視 KS1","https://cs.ecimg.tw/items/DPAE6ZA900HG1N0/000001_1730970775.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900HG1N0","pchome",,"20999.00","projector"
"DPAE9I-A900I90V8","ACER 宏碁 x AOPEN PV11 掌上型投影機","https://cs.ecimg.tw/items/DPAE9IA900I90V8/000001_1746684335.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900I90V8","pchome",,"3990.00","projector"
"DPAE6Z-A900J1W21","OVO 小蘋果HD獨步版行動智慧投影機 U3","https://cs.ecimg.tw/items/DPAE6ZA900J1W21/000001_1753089621.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900J1W21","pchome",,"13980.00","projector"
"DPAE84-A900HTC1T","Wanbo 萬播 智慧投影機DaVinci 1 Pro(LCD/Android TV 11 /600ANSI流明/1080P)","https://cs.ecimg.tw/items/DPAE84A900HTC1T/000001_1755587228.jpg","https://24h.pchome.com.tw/prod/DPAE84-A900HTC1T","pchome",,"7390.00","projector"
"DPAE0C-A900C7R8A","Optoma 奧圖碼 XGA短焦商務投影機 X309ST","https://cs.ecimg.tw/items/DPAE0CA900C7R8A/000001_1751684897.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900C7R8A","pchome",,"15900.00","projector"
"DPAE0C-A900IH4YQ","Optoma 奧圖碼 Photon Go智慧型便攜超短焦投影機(1200HK流明)","https://cs.ecimg.tw/items/DPAE0CA900IH4YQ/000001_1751943735.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900IH4YQ","pchome",,"32900.00","projector"
"DPAE7R-A900IZ71G","XGIMI 極米 MoGo 4 Google TV智慧投影機 450 ISO流明 (附贈落日濾鏡)","https://cs.ecimg.tw/items/DPAE7RA900IZ71G/000001_1750906542.jpg","https://24h.pchome.com.tw/prod/DPAE7R-A900IZ71G","pchome",,"22800.00","projector"
"DPAE9I-A900IAF4J","YABER 雅博 黑豹U12聲臨投影機(1000ANSI 1080p 支援4K JBL喇叭 自動對焦 Netflix)","https://cs.ecimg.tw/items/DPAE9IA900IAF4J/000001_1742887157.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900IAF4J","pchome",,"13500.00","projector"
"DPAE04-A900I1Q20","EPSON 愛普生 Full HD 智慧迷你雷射投影機1000流明(EF-21W)","https://cs.ecimg.tw/items/DPAE04A900I1Q20/000001_1730800486.jpg","https://24h.pchome.com.tw/prod/DPAE04-A900I1Q20","pchome",,"24900.00","projector"
"DPAE84-A900HTC2Z","Wanbo 萬播 智慧投影機Mozart 1 Pro (900大流明/安卓TV 11/8WX2大喇叭)","https://cs.ecimg.tw/items/DPAE84A900HTC2Z/000001_1756180192.jpg","https://24h.pchome.com.tw/prod/DPAE84-A900HTC2Z","pchome",,"11900.00","projector"
"DPAE0C-A900C7R4X","Optoma 奧圖碼 奧圖碼-Full HD 高亮度商務家庭兩用投影機-HD146X(3600流明)","https://cs.ecimg.tw/items/DPAE0CA900C7R4X/000001_1682993594.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900C7R4X","pchome",,"14888.00","projector"
"DPAE04-A900FLWDW","EPSON 愛普生 WXGA住商兩用高亮彩3LCD投影機3000流明(CO-W01)","https://cs.ecimg.tw/items/DPAE04A900FLWDW/000001_1755651904.jpg","https://24h.pchome.com.tw/prod/DPAE04-A900FLWDW","pchome",,"13900.00","projector"
"DPAE6Z-1900I6X02","OVO Warpple x BOXMAN 小方塊智慧投影機 SP2-R","https://cs.ecimg.tw/items/DPAE6Z1900I6X02/000001_1734687394.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-1900I6X02","pchome",,"4999.00","projector"
"DPAE9F-A900HIKRH","Wanbo 萬播 X2 Max 智慧微型投影機 白 (戶外/露營/家用/1080P/450ANSI流明)","https://cs.ecimg.tw/items/DPAE9FA900HIKRH/000001_1716890690.jpg","https://24h.pchome.com.tw/prod/DPAE9F-A900HIKRH","pchome",,"4590.00","projector"
"DPAE9N-A900IZLKM","YABER 雅博 焦糖風暮光投影機L2 Plus(1000ANSI 1080P 自動對焦避障 側投 JBL喇叭 無線投影 房間 露營)","https://cs.ecimg.tw/items/DPAE9NA900IZLKM/000001_1751269217.jpg","https://24h.pchome.com.tw/prod/DPAE9N-A900IZLKM","pchome",,"10900.00","projector"
"DPAE0R-A900I91KU","ACER 宏碁 X1528Ki 1080p 5200 ANSI lm 支援無線投影 投影機","https://cs.ecimg.tw/items/DPAE0RA900I91KU/000001_1746684302.jpg","https://24h.pchome.com.tw/prod/DPAE0R-A900I91KU","pchome",,"19900.00","projector"
"DPAE61-A900IXAUP","YABER 雅博 金沙 T2 PLUS+電視棒 隨身投影機｜內建JBL喇叭｜正版GoogleTV｜台灣代理公司貨","https://cs.ecimg.tw/items/DPAE61A900IXAUP/000001_1749638259.jpg","https://24h.pchome.com.tw/prod/DPAE61-A900IXAUP","pchome",,"11900.00","projector"
"DPAE0Q-A900HQ6I7","ViewSonic 優派 PX749-4K XBOX 認證超低延遲電玩投影機(4K/4000 ANSI流明/4.2ms超低延遲)","https://cs.ecimg.tw/items/DPAE0QA900HQ6I7/000001_1756696924.jpg","https://24h.pchome.com.tw/prod/DPAE0Q-A900HQ6I7","pchome",,"29900.00","projector"
"DPAE03-A900GG6CH","知麻智能投影機DIVA PRO(投影機 投影儀 戶外露營 娛樂)","https://cs.ecimg.tw/items/DPAE03A900GG6CH/000001_1726630796.jpg","https://24h.pchome.com.tw/prod/DPAE03-A900GG6CH","pchome",,"3980.00","projector"
"DPAE0C-A900E08N1","Optoma 奧圖碼 奧圖碼-Full HD高亮度商用投影機-EH412(4500流明)","https://cs.ecimg.tw/items/DPAE0CA900E08N1/000001_1751249852.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900E08N1","pchome",,"30900.00","projector"
"DPAE9I-A900ITFH0","BenQ 明基 GV50 雷射智慧微型投影機","https://cs.ecimg.tw/items/DPAE9IA900ITFH0/000001_1758154799.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900ITFH0","pchome",,"22900.00","projector"
"DPAE9I-A900HM6PL","峰米 Dice 真無線智慧投影機 M055FGN 錆色 700 ANSI流明【福利品】","https://cs.ecimg.tw/items/DPAE9IA900HM6PL/000001_1719795569.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900HM6PL","pchome",,"7990.00","projector"
"DPAE9I-A900IEVEF","Xiaomi 小米 智慧投影機 L1 Pro","https://cs.ecimg.tw/items/DPAE9IA900IEVEF/000001_1741084079.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900IEVEF","pchome",,"7499.00","projector"
"DPAE61-A900IS4BA","ETOE 翼拓 Starfish Plus 升級版沉浸式床邊影音饗宴投影機 台灣公司貨 保固一年","https://cs.ecimg.tw/items/DPAE61A900IS4BA/000001_1747139911.jpg","https://24h.pchome.com.tw/prod/DPAE61-A900IS4BA","pchome",,"7230.00","projector"
"DPAE6Z-A900IILTH","OVO 百吋無框電視Air 智慧投影機 K2-A","https://cs.ecimg.tw/items/DPAE6ZA900IILTH/000001_1743494677.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900IILTH","pchome",,"11990.00","projector"
"DPAE9I-A900I90YC","ACER 宏碁 x AOPEN PV11a 支援無線投影 智慧系統 掌上型投影機","https://cs.ecimg.tw/items/DPAE9IA900I90YC/000001_1746684336.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900I90YC","pchome",,"4999.00","projector"
"DPAE6K-A900I99TL","ETOE 翼拓 Dolphin小海豚GoogleTV智慧投影機 (500流明 1080P DLP 自帶電池 )","https://cs.ecimg.tw/items/DPAE6KA900I99TL/000001_1753077316.jpg","https://24h.pchome.com.tw/prod/DPAE6K-A900I99TL","pchome",,"14800.00","projector"
"DPAE0C-A900G43K8","Optoma 奧圖碼 SVGA 多功能投影機 S336","https://cs.ecimg.tw/items/DPAE0CA900G43K8/000001_1751684850.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900G43K8","pchome",,"11900.00","projector"
"DPAE9F-A900HIKRJ","Wanbo 萬播 Mini Pro 智慧掌上型投影機","https://cs.ecimg.tw/items/DPAE9FA900HIKRJ/000001_1716890528.jpg","https://24h.pchome.com.tw/prod/DPAE9F-A900HIKRJ","pchome",,"3690.00","projector"
"DPAE0R-A900HKBHN","ACER 宏碁 PL3510ATV 雷射LED 1080p 5000 ANSI lm 正版Android TV智慧系統 家庭劇院投影機","https://cs.ecimg.tw/items/DPAE0RA900HKBHN/000001_1746684274.jpg","https://24h.pchome.com.tw/prod/DPAE0R-A900HKBHN","pchome",,"34900.00","projector"
"DPAE6Z-A900ICUQL","OVO 小蘋果 智慧投影機 淨雪白 U1","https://cs.ecimg.tw/items/DPAE6ZA900ICUQL/000001_1739429842.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900ICUQL","pchome",,"6990.00","projector"
"DPAE0D-A900J7H7B","BenQ 明基 1080P LED AndroidTV智慧行動投影機GV31(300 ANSI) 福利品","https://cs.ecimg.tw/items/DPAE0DA900J7H7B/000001_1757046803.jpg","https://24h.pchome.com.tw/prod/DPAE0D-A900J7H7B","pchome",,"12900.00","projector"
"DPAE0C-A900C7R7E","Optoma 奧圖碼 Full-HD 3D劇院級投影機 HD30HDR","https://cs.ecimg.tw/items/DPAE0CA900C7R7E/000001_1751249607.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900C7R7E","pchome",,"18900.00","projector"
"DPAE0C-A900C7RAG","Optoma 奧圖碼 4K UHD 劇院級電玩投影機 UHD33","https://cs.ecimg.tw/items/DPAE0CA900C7RAG/000001_1751684421.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900C7RAG","pchome",,"32900.00","projector"
"DPAE16-A900HEXBU","ASUS 華碩 ZenBeam L2 智慧型可攜式 LED 投影機(960 LED 流明/1080p/Google 認證 Android TV)","https://cs.ecimg.tw/items/DPAE16A900HEXBU/000001_1724209722.jpg","https://24h.pchome.com.tw/prod/DPAE16-A900HEXBU","pchome",,"19999.00","projector"
"DPAE04-A900IJYHQ","EPSON 愛普生 Full HD 智慧迷你雷射投影機1000流明(EF-21R)","https://cs.ecimg.tw/items/DPAE04A900IJYHQ/000001_1744617028.jpg","https://24h.pchome.com.tw/prod/DPAE04-A900IJYHQ","pchome",,"24900.00","projector"
"DPAE6Z-A900I9B19","OVO 百吋無框電視Air 智慧投影機 K2-A","https://cs.ecimg.tw/items/DPAE6ZA900I9B19/000001_1736840484.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900I9B19","pchome",,"11980.00","projector"
"DPAE9I-A900IFE5M","Formovie 峰米 Xming page1 微型投影機 附收納盒(GoogleTV/1080P/梯形校正/自動對焦)","https://cs.ecimg.tw/items/DPAE9IA900IFE5M/000001_1746673939.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900IFE5M","pchome",,"7490.00","projector"
"DPAE0D-A900B5U7P","BenQ 明基 3800流明 FHD高亮度會議室投影機 MH560","https://cs.ecimg.tw/items/DPAE0DA900B5U7P/000001_1614221984.jpg","https://24h.pchome.com.tw/prod/DPAE0D-A900B5U7P","pchome",,"23000.00","projector"
"DPAE9I-1900I4O67","ETOE 翼拓 SEAL AI智慧投影機 真正GOOGLE TV認證 CP值最高機王 露營/行動會議/講師/娛樂/戶外/商用","https://cs.ecimg.tw/items/DPAE9I1900I4O67/000001_1752719402.jpg","https://24h.pchome.com.tw/prod/DPAE9I-1900I4O67","pchome",,"8011.00","projector"
"DPAE0Q-A900GN2C7","ViewSonic 優派 PS502X XGA 短焦商用投影機(4000 流明)","https://cs.ecimg.tw/items/DPAE0QA900GN2C7/000001_1719756778.jpg","https://24h.pchome.com.tw/prod/DPAE0Q-A900GN2C7","pchome",,"19900.00","projector"
"DPAE0C-A900GOKBA","Optoma 奧圖碼 Full-HD 小宅高亮高CP值雷射投影機 Wave 110R","https://cs.ecimg.tw/items/DPAE0CA900GOKBA/000001_1751682229.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900GOKBA","pchome",,"29900.00","projector"
"DPAE0C-A900J3HH0","Optoma 奧圖碼 4K UHD 3LED投影機 Photon Life PK31","https://cs.ecimg.tw/items/DPAE0CA900J3HH0/000001_1755741712.jpg","https://24h.pchome.com.tw/prod/DPAE0C-A900J3HH0","pchome",,"19900.00","projector"
"DPAE6W-A900IFFPD","EPSON 愛普生 EB-2065 XGA 商務 投影機 (5500流明)","https://cs.ecimg.tw/items/DPAE6WA900IFFPD/000001_1741401574.jpg","https://24h.pchome.com.tw/prod/DPAE6W-A900IFFPD","pchome",,"29900.00","projector"
"DPAE6K-A900ITKOR","ETOE 翼拓 幻鯨 Whale Pro 1500流明投影機(家庭劇院｜商務投影｜餐廳&旅店娛樂 一台搞定！)","https://cs.ecimg.tw/items/DPAE6KA900ITKOR/000001_1747274817.jpg","https://24h.pchome.com.tw/prod/DPAE6K-A900ITKOR","pchome",,"14200.00","projector"
"DPAE9I-A900IEVHG","Xiaomi 小米 智慧投影機 L1(1080p HD/4K/120吋/200流明)","https://cs.ecimg.tw/items/DPAE9IA900IEVHG/000001_1741085926.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900IEVHG","pchome",,"4999.00","projector"
"DPAE6Z-A900HESD1","OVO 1080P 百吋無框電視 智慧投影機 K3-W  3500流明","https://cs.ecimg.tw/items/DPAE6ZA900HESD1/000001_1714124661.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900HESD1","pchome",,"18999.00","projector"
"DPAE6Z-A900I9YJC","OVO 行動至尊智慧投影機(U10 極光白 自動對焦 內建電池 露營/家用/戶外/K歌)","https://cs.ecimg.tw/items/DPAE6ZA900I9YJC/000001_1737105091.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900I9YJC","pchome",,"19999.00","projector"
"DPAE04-A900FLWER","EPSON 愛普生 CO-FH02 Full HD 高亮彩3LCD智慧投影機","https://cs.ecimg.tw/items/DPAE04A900FLWER/000001_1755651831.jpg","https://24h.pchome.com.tw/prod/DPAE04-A900FLWER","pchome",,"19900.00","projector"
"DPAE9I-A900HF93L","YABER 雅博 青春LITE版1080P投影機L1(微型投影機 自動對焦 家用無線投影 藍牙5.2 WiFi6 安卓系統 投影儀)","https://cs.ecimg.tw/items/DPAE9IA900HF93L/000001_1741853030.jpg","https://24h.pchome.com.tw/prod/DPAE9I-A900HF93L","pchome",,"4600.00","projector"
"DPAE6Z-A900GRDUN","OVO 小蘋果 智慧投影機 增強版 U1-D","https://cs.ecimg.tw/items/DPAE6ZA900GRDUN/000001_1698113236.jpg","https://24h.pchome.com.tw/prod/DPAE6Z-A900GRDUN","pchome",,"7499.00","projector"
"DPAE04-A900G90HE","EPSON 愛普生 FullHD住商兩用高亮彩3LCD投影機3000流明(CO-FH01)","https://cs.ecimg.tw/items/DPAE04A900G90HE/000001_1755651707.jpg","https://24h.pchome.com.tw/prod/DPAE04-A900G90HE","pchome",,"17900.00","projector"
